sample_id	title	geo_accession	status	submission_date	last_update_date	type	channel_count	source_name_ch1	organism_ch1	characteristics_ch1	treatment_protocol_ch1	molecule_ch1	extract_protocol_ch1	label_ch1	label_protocol_ch1	taxid_ch1	hyb_protocol	scan_protocol	data_processing	platform_id	contact_name	contact_email	contact_phone	contact_department	contact_institute	contact_address	contact_city	contact_state	contact_zip/postal_code	contact_country	supplementary_file	data_row_count	tissue:ch1	tissue	accession	role	etiology
GSM3083573	LC047T	GSM3083573	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC047, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083573/suppl/GSM3083573_LC047T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083574	LC048T	GSM3083574	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC048, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083574/suppl/GSM3083574_LC048T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083575	LC049T	GSM3083575	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC049, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083575/suppl/GSM3083575_LC049T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083576	LC050T	GSM3083576	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC050, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083576/suppl/GSM3083576_LC050T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083577	LC051T	GSM3083577	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC051, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083577/suppl/GSM3083577_LC051T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083578	LC052T	GSM3083578	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC052, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083578/suppl/GSM3083578_LC052T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083579	LC053T	GSM3083579	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC053, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083579/suppl/GSM3083579_LC053T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083580	LC054T	GSM3083580	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC054, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083580/suppl/GSM3083580_LC054T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083581	LC055T	GSM3083581	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC055, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083581/suppl/GSM3083581_LC055T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083582	LC056T	GSM3083582	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC056, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083582/suppl/GSM3083582_LC056T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083583	LC057T	GSM3083583	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC057, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083583/suppl/GSM3083583_LC057T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
GSM3083584	LC058T	GSM3083584	Public on Jan 03 2019	Apr 06 2018	Jan 03 2019	RNA	1	Human liver cancer #LC058, tumorous tissue	Homo sapiens	tissue: liver cancer tumorous tissue	Tissue samples were stored in RNAlater (Thermo Fisher Scientific) at -80°C immediately after dissected.	total RNA	Total RNA was extracted from tissue specimens by using RNeasy Protect Mini Kit (QIAGEN). Contaminating DNA was removed by digestion with RNase-Free DNase Set (QIAGEN). The RNA Integrity Number (RIN) of all the samples was confirmed to be greated than 7.0 by using 2100 Bioanalyzer (Agilent Technologies).	biotin	Amplified RNA was prepared by using 3' IVT Express Kit (Affymetrix).	9606	Hybridization and signal detection of HG-U133 Plus 2.0 arrays (Affymetrix) were performed following the manufacturer's instruction by using the Affymetrix Fluidics Station 450.	GeneChips were scanned with Affymetrix GeneChip Scanner 3000.	The microarray data of 152 tumorous and 91 adjacent liver tissues from HCC patients as well as 14 normal liver were normalized by robust multichip analysis (RMA) using affy package in R/Bioconductor.	GPL570	Kaoru,,Mogushi	mogushi-k@umin.ac.jp	+81-3-5803-5184	Department of Molecular Oncology	Tokyo Medical and Dental University	1-5-45 Yushima	Bunkyo-ku	Tokyo	113-8519	Japan	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3083nnn/GSM3083584/suppl/GSM3083584_LC058T.CEL.gz	54613	liver cancer tumorous tissue	tumor	GSE112790	added_external_validation_tumor_heavy	mixed
